ra,dec,lum,z,stellarmasses,halomasses,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,bestObjID,PS15mJy_cut,PS100mJy_cut,divcut,divcuts18,galcut,incompsepregion,S18coadd,S16ILC
135.95315,-0.4209089,82267752332.9673,0.4945697,246803256998.9019,18034808655493.54,24.36107,22.07612,19.77661,18.95402,18.84994,3.080597,0.199364,0.03484612,0.02367468,0.07098848,24.60787,21.92301,19.99331,19.02886,19.04498,4.208844,0.3835196,0.09951049,0.06943213,0.2555558,0.1571487,0.1224492,0.08470981,0.06294847,0.0468221,1.237650795678663e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
135.96323,-0.24101807,65061549031.01855,0.5450392,195184647093.0557,11291963324025.3,25.48442,22.32955,20.88035,19.53681,18.96549,0.5756704,0.1814236,0.05363884,0.03101938,0.09031884,24.38694,22.46583,20.99113,19.63108,19.04437,3.138932,0.2996012,0.1248994,0.07636728,0.1385745,0.1729509,0.1347621,0.09322783,0.06927827,0.05153031,1.2376507956786634e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.05544,-0.34328295,22037368411.46684,0.3525811,66112105234.40051,1824974801210.8628,23.07241,21.30511,20.525920000000006,18.28715,19.13152,1.47403,0.3201187,0.1144193,0.02485047,0.1203581,24.64806,21.57355,20.45974,18.57887,19.07318,6.7617080000000005,15.26874,12.99929,3.631297,1.804969,0.16119,0.1255981,0.08688822,0.06456725,0.04802618,1.2376507956787282e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.07766999999998,-0.27867511,63629692078.54519,0.5337464,190889076235.6356,10813157053273.188,21.76558,21.79172,20.73351,19.66828,18.914620000000006,1.198005,0.1646404,0.06829214,0.03960671,0.1103545,21.60684,21.73044,20.64238,19.58959,19.00198,0.7186307,0.4716159,0.1750843,0.1318567,0.3071132,0.1573292,0.1225898,0.08480709,0.06302076,0.04687586,1.237650795678729e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.13862,-0.27716674,80789708593.47314,0.429001,242369125780.41943,17381768653709.41,24.59426,21.34723,19.57732,18.70408,18.20025,0.8336264000000001,0.06925092,0.02372741,0.01705721,0.05184276,24.65109,21.35595,19.65103,18.7507,18.2798,3.101623,0.1508559,0.05696979,0.07229526,0.1264831,0.1561770999999999,0.1216922,0.08418607,0.06255927,0.0465325999999999,1.2376507956787292e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.08524,-0.38850856,39092568480.173874,0.4918571,117277705440.52162,4424281329378.48,21.28483,22.47548,20.69172,19.70953,19.54856,0.6547682,0.2158442,0.06586491,0.0361244,0.09749924,23.18832,24.79482,20.70278,19.57471,19.98642000000001,2.914443,6.2114160000000025,0.1785536,0.1142216,0.6678644,0.1535453,0.1196415,0.08276743,0.06150508,0.04574848,1.2376507956787292e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.24346,-0.27616379,9330485607.188778,0.1952825,27991456821.56633,707220499276.7443,23.62981,20.64277,19.77029,18.76717,18.9398,1.0833549999999998,0.09240379,0.04449908,0.03207901,0.1419335,24.6261,20.95627,19.94619,19.064,18.98791,4.684695,0.4676926999999999,0.6291451,0.4456494000000001,0.6961050999999999,0.1688736,0.1315851,0.09102999,0.06764504,0.05031548,1.237650795678794e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.70638,-0.38609897,85408211951.29076,0.5271251,256224635853.87225,19469956282017.94,23.90829,21.34797,20.10577,18.94007,18.67368,1.375373,0.1002338,0.04450476,0.02167916,0.06051537,24.42293,21.50361,20.21566,19.03981,18.8164,2.941238,0.1902939,0.09352161,0.07253472,0.1418442,0.1271951,0.09910953,0.06856351,0.05095004,0.03789747,1.2376507956789914e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.71868,-0.31545967,45266851190.82557,0.5275303000000001,135800553572.47672,5721330007642.665,25.73887,21.97717,20.82984,19.69743,19.36383,0.4752581,0.1525501,0.08519831,0.03151448,0.10434,24.64092,22.04716,20.92578,19.79501,19.25713,2.54338,0.2586166,0.1660832,0.1089884,0.2078623,0.128091,0.09980762,0.06904645,0.05130891,0.0381644,1.2376507956789914e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.76055,-0.3987792999999999,36909944453.6492,0.4486123999999999,110729833360.9476,4012882224870.858,21.17109,21.74082000000001,20.37122,19.67517,19.12647,0.5414714,0.1260186999999999,0.04536306,0.02960636,0.07976658,21.93602000000001,22.10452,20.42541,19.5149,18.91964,0.6334305,0.3460304,0.119023,0.1019775,0.181808,0.1264679,0.09854291,0.06817153,0.05065876,0.0376808,1.2376507956789914e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.73453999999998,-0.29500298,54908269892.32397,0.5347654000000001,164724809676.9719,8156907978596.072,23.29979,22.36912,20.85877,19.87094,19.01449,0.4302427,0.2502539,0.06751969,0.03966127,0.0997213,23.47879,22.3324,20.73182000000001,20.10518,18.91787,2.623777,0.4984595999999999,0.1146291,0.1527966,0.2132555,0.1292544,0.1007141999999999,0.06967359,0.05177495,0.03851105,1.2376507956789916e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.45553,1.8805119,84693848065.11604,0.3590567,254081544195.3481,19137777693194.367,23.89093,20.85908,18.91669,18.22084,17.93727,0.7031198000000001,0.06725486,0.01719183,0.01830711,0.04582563,25.76871,21.53345,18.94012,18.26258,18.14174,9.733326,0.6322893,0.1008378,0.07905627,0.1978838,0.214468,0.1671119999999999,0.1156073,0.08590863,0.06390023,1.2376536228372818e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.45814,2.0095979,31811626006.148502,0.3726556,95434878018.44553,3144598582919.1064,21.22491,21.14569,20.02423,19.14227,19.21167,0.4925107,0.1061828,0.05490446,0.0413783999999999,0.1485515,21.4544,21.48395,20.07691,19.1966,19.25737,0.5542691,0.3665024000000001,0.1096924,0.08627532,0.3484819000000001,0.2081152,0.162162,0.1121828999999999,0.08336391,0.06200743,1.2376536228372818e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.49322,1.8893498,58623941492.29869,0.3578559,175871824476.89606,9234581808364.602,21.41665,21.22847,19.48467,18.69598,17.93794,0.8988044,0.1212166,0.0219713,0.02106233,0.04633662,24.30892,21.26253,19.54495,18.834,18.32302,3.317329,0.1744101,0.06067641,0.08053652,0.1243124,0.2201692,0.1715543,0.1186805,0.08819232,0.06559888,1.2376536228372818e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.51783,1.9373418,53216054481.35029,0.3596147,159648163444.05087,7692149758797.0625,19.97124,21.04103,19.29876,18.80053,18.39685,0.5044053,0.0720095,0.03234285,0.01977788,0.05004384,21.70487,21.05557,19.34232,18.85458,18.43523,0.6166050000000001,0.1805844,0.05149704,0.06275243,0.1313989,0.2183284,0.17012,0.1176882,0.08745495,0.06505042,1.237653622837282e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.65571,2.024287,104448427669.1877,0.3599343,313345283007.5631,29609250014885.53,20.36191,19.11234,18.52553,17.90429,17.6451,0.3212833,0.04374351,0.01306929,0.01257659,0.02862042,21.28557,19.86426,18.5173,17.922279999999994,17.72718,0.6608279,0.1916417,0.07150497,0.04534809,0.09122699,0.2110796,0.1644717999999999,0.1137808,0.08455133,0.06289066,1.2376536228373468e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.58703,1.9220452,139820966350.81573,0.4559676,419462899052.4472,55571144648877.58,24.42945,20.9784,19.01124,18.32478,17.95156,0.8361980999999999,0.111196,0.02506246,0.02102851,0.05126373,24.67817,21.12837,19.10303,18.49846,17.97247,7.926413,0.6201512,0.06840879,0.0794861,0.1604092,0.2241179999999999,0.1746312,0.1208091,0.08977409,0.06677543,1.237653622837347e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.60186000000002,1.8746834,81360528337.54756,0.3904289999999999,244081585012.6427,17632283564635.0,22.47152,20.83768,19.18851,18.48238,18.07583,0.5991119,0.09929796,0.02786064,0.02682448,0.06072498,23.52251,20.85145,19.41693,18.68438,18.19478,3.860429,0.2099912,0.07216121,0.06527247,0.1564392999999999,0.2317165,0.180552,0.124905,0.09281781,0.0690393999999999,1.237653622837347e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.64445,1.8907815,44673650777.03832,0.457927,134020952331.11494,5588007081961.372,25.95721,21.16354,20.4008,19.61855,18.84416,0.4862432,0.1720622,0.0460661,0.04164727,0.09615732,25.23366,21.84457,20.34502,19.74299,18.93678,3.44681,0.4217732,0.1146112,0.1197807999999999,0.182863,0.236004,0.1838927,0.1272161,0.0945352,0.07031682,1.2376536228373473e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.64406,1.9641939,69766571492.67575,0.5568616,209299714478.02725,12952443710883.396,22.86555,21.94273,20.73889,19.33067,18.96381,0.676194,1.449141,0.1208656999999999,0.05803853,0.1317719,26.47273,22.87526,20.89576,19.59208,19.09111,1.66759,1.144145,0.2283174,0.1193337999999999,0.2494447,0.2245822999999999,0.174993,0.1210593,0.08996006,0.06691375,1.2376536228373473e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.64115,2.0144754,73199822974.3819,0.5581146,219599468923.1457,14249848451778.66,25.5331,20.14106,21.12995,19.20221,18.96281,0.6345224,0.170791,0.08888878,0.05318184,0.1102976999999999,24.92639,22.14294,21.09992,19.7144,19.14814,3.172248,0.3769856,0.1766928999999999,0.1464267999999999,0.1934842,0.2116462999999999,0.1649134,0.1140863,0.08477835,0.06305952,1.2376536228373476e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.70334,1.9546378,51448965243.71341,0.3111629,154346895731.14026,7223980766212.563,24.06351,20.91386,19.10788,18.38066,18.17407,0.7610469,0.07480007,0.02085164,0.01830724,0.05293372,27.50056,20.78439,19.04883,18.35814,18.16191,0.9604348,0.2788664,0.06984574,0.05592528,0.1544929,0.2474257,0.1927924,0.1333729,0.09911036,0.0737198999999999,1.2376536228374124e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.70486,1.9328566000000005,53413751790.66927,0.5553142,160241255372.0078,7745613991171.421,21.72515,22.35288,20.83358,19.61519,19.46544,0.3571029000000001,0.2021079999999999,0.07766742,0.06252678,0.1251978,22.64836,22.29234,20.88514,19.77233,19.5576,0.9029971,0.3766004000000001,0.1283293,0.1066862,0.2387175,0.2517842999999999,0.1961886,0.1357224,0.1008563,0.07501855,1.2376536228374124e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.7111,2.0141716,63434183502.911285,0.5395699,190302550508.73383,10748729319098.25,24.42958,22.22744,20.60462,19.35134,19.23922,1.6078940000000002,0.1467042999999999,0.05247656,0.03064515,0.1032859999999999,24.30525,22.24144,20.70204,19.45424,19.40381,2.259863,0.3321034,0.1587927999999999,0.1285627,0.2858525999999999,0.229883,0.1791232999999999,0.1239166,0.09208334,0.06849309,1.2376536228374126e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.75343,2.0154427,228097828987.4929,0.3584782999999999,684293486962.4786,168715821925131.8,23.05572,19.16681,17.76366,17.14019,16.897560000000002,0.7974485,0.05045726,0.01401778,0.01325221,0.03207439,26.56047,19.5756,17.976029999999994,17.29884,17.07011,3.73424,0.1215964,0.03915062,0.03642099,0.09711348,0.2553411,0.1989601,0.1376396,0.102281,0.07607827,1.2376536228374126e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.75846,1.9557215,58747686372.55825,0.4765668999999999,176243059117.67474,9271838667645.396,21.29086,21.56248,20.10002,19.34503,18.83943,0.6869913000000001,0.1404369999999999,0.03641382,0.02781582,0.08206656,22.23507,21.44956,20.15207,19.41209,18.94414,0.8247662,0.243729,0.08785088,0.08245024,0.1858098,0.2762372,0.2152421,0.1489035,0.1106513,0.08230421,1.2376536228374126e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.76686999999998,2.0516309,73976505838.58017,0.557467,221929517515.7405,14553542384340.855,23.14066,22.33042,20.91861,19.81322,18.68967,0.7140970999999999,0.1702497999999999,0.06370784,0.04875601,0.07936051,25.94914,22.49301,20.85939,19.84814,18.82567,1.904732,0.5737003,0.1582229,0.1117698,0.2327888,0.2404006,0.1873185,0.1295861,0.09629633,0.07162678,1.2376536228374126e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.81778,1.8684545,71262308873.26709,0.5342004,213786926619.80127,13508683799219.69,23.42367,20.4893,20.16899,19.31099,19.07292,0.5500352,0.1594672999999999,0.04677063,0.03411131,0.1063702,28.20745,21.01271,20.28534,19.36717,19.03993,4.335591,0.2657595999999999,0.08780026,0.1070704,0.2714775,0.2887044,0.2249565,0.1556239,0.1156452,0.08601879,1.2376536228374129e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.83622,1.8688205,86127537862.35558,0.4099946,258382613587.0667,19807869006790.26,21.39672,20.53384,19.16548,18.57978,18.08304,0.7011614,0.121899,0.02352605,0.02191249,0.05059302,22.47729,20.75622000000001,19.26007,18.65474,18.12341,1.533283,0.2004393,0.05733626,0.06306714,0.1291644,0.2958936,0.2305583,0.1594992,0.118525,0.08816081,1.2376536228374129e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.73136,2.0370453,48155524956.05635,0.5213209,144466574868.16907,6397558543839.215,23.15595,22.77998,20.65034,19.80438,19.38147,0.4628617,0.2688737,0.08323798,0.04879117,0.1405838999999999,22.23031,23.53285,20.76527,19.82306,19.21198,1.2928620000000002,2.111742,0.175504,0.1686116,0.3271539,0.2286498,0.1781624,0.1232519,0.09158937,0.06812567,1.2376536228374129e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.23901999999998,1.2182544,49765278776.303566,0.4445285,149295836328.9107,6794044057672.082,19.64548,21.30193,20.02579,19.23133,19.09506,0.4482582999999999,0.1143819,0.04063126,0.02835389,0.1183116999999999,20.40326,21.48768,19.88441,19.11313,19.2732,0.5364666,0.3514763,0.2682004000000001,0.1464537,0.5637464,0.2031391,0.1582846,0.1095006,0.08137066,0.06052482,1.2376536647124265e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.25694,1.2070232,15468656443.586649,0.05730742,46405969330.75994,1171986055604.7725,19.03049,17.21945,16.34819,15.91477,15.53556,0.03767457,0.005087482,0.004014016,0.004040948,0.0089210119999999,19.05512,17.24642,16.37186,15.96508,15.66761,0.08675946,0.009851818,0.0072000269999999,0.006804241,0.021256,0.2048555,0.159622,0.1104258,0.08205818,0.06103621,1.2376536647124915e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.51192,1.3596812,147782978050.31854,0.6703752,443348934150.9556,62802367218770.08,25.66172000000001,24.12331,20.88244,19.52881,18.98758,1.137941,0.8012789,0.1338287,0.04917906,0.1371516,26.22075,27.968290000000003,21.09069,19.53873,19.06864,1.988538,3.890804,3.879932,1.796282,1.120567,0.2121597,0.1653134,0.114363,0.084984,0.06321248,1.237653664712557e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.68831,1.3317458999999998,76085072640.54868,0.1885036,228255217921.6461,15397184911739.371,20.00781,18.41244,17.350839999999998,16.88363,16.52962,0.1503799999999999,0.01140342,0.006482924,0.006374937,0.01632807,20.31473,18.52259,17.37686,16.91218,16.55935,0.2433986,0.02581686,0.01610277,0.01566041,0.04106901,0.2127605,0.1657815,0.1146869,0.08522467,0.06339149,1.2376536647126226e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.76721,1.1975402,66078851469.55899,0.2934142,198236554408.6769,11639614785925.676,24.16094,20.48459,18.65556,18.00658,17.823179999999994,1.317407,0.05648642,0.01625704,0.01425234,0.05203575,25.48823,20.5686,18.77642,18.11887,17.935570000000006,3.682948,0.268077,0.06772731,0.05177541,0.1295122,0.2136578,0.1664807,0.1151706,0.0855841,0.06365885,1.237653664712688e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.81614,1.2672763,30715423940.972267,0.3831027999999999,92146271822.9168,2974475079560.3643,24.52525,21.70844,20.29075,19.56598,18.71658,1.717847,0.1338912,0.04522351,0.03459736,0.1154896999999999,24.73316,23.0672,20.07378,19.68342,18.77398,6.475405,2.319187,0.187999,0.5686515000000001,0.3310764,0.2267917999999999,0.1767146,0.1222504,0.09084512,0.06757208,1.237653664712688e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.83411,1.2030351,190108657908.29404,0.632081,570325973724.8821,110730200421048.31,20.44557,22.19985,20.18759,18.83651,18.29113,0.4091214,0.1867456,0.06051886,0.02945324,0.08024953,23.46757,21.96055,20.38172,19.00562,18.28283,3.129573,0.4202393,0.1617471,0.07487834,0.1642421,0.2189274,0.1705867,0.1180111,0.08769491,0.0652288999999999,1.2376536647126886e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.83633999999998,1.3609267,41414706609.058,0.5113333,124244119827.174,4888747353828.557,25.09284,22.67542000000001,20.82221,19.8842,19.56266,0.8115848000000001,0.2307912000000001,0.08059479,0.04097745,0.1437309,26.17862,23.32954,20.94399,19.9147,19.4242,1.224149,0.7587,0.1462953,0.09266482,0.250742,0.233596,0.1820164,0.1259181,0.09357066,0.06959938,1.2376536647126886e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.78701,1.3172686000000002,38064345706.31535,0.5420366,114193037118.94604,4227460775195.092,25.28983,22.7475,21.12658,19.82975,19.98599,0.9011796,0.1948299,0.1261198,0.05720315,0.1731152999999999,26.02972,23.71058,21.15875,19.94157,20.97509,1.389352,1.038264,0.1798996,0.09643192,1.066865,0.2303828,0.1795127,0.1241861,0.09228356,0.06864201,1.237653664712689e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.90526,1.253074,59500169434.68104,0.2004692,178500508304.04312,9500307786625.82,20.7489,19.10827,17.78866,17.30639,16.93059,0.1742909,0.01705676,0.0081956,0.007709277,0.02080591,21.30046,19.12618,17.80424,17.30193,16.92424,0.5273163000000001,0.03982585,0.01797957,0.01887612,0.05362529,0.2270399,0.1769079,0.1223841,0.09094449,0.067646,1.2376536647127534e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.88936,1.3832102,71398560881.01398,0.5226297999999999,214195682643.042,13560041340166.049,23.4614,22.07563,20.42123,19.47421,18.77599,0.6224843000000001,0.1454566,0.05590918,0.04335718,0.08849444,22.40681,22.1331,20.44012,19.55912,18.88223,1.228876,0.3358188,0.09170415,0.08243658,0.1974896,0.2292985,0.1786678,0.1236016,0.09184921,0.06831893,1.237653664712754e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.90001,1.3285195,70378076219.28163,0.5204426999999999,211134228657.8449,13178182998449.596,21.56977,21.84903,20.17609,19.29435,18.86685,1.116059,0.1175039,0.04666708,0.0317270999999999,0.09269182,23.54166,21.46007,20.19479,19.33365,19.20128,3.216702,0.2970387,0.1214067,0.1126644,0.3619783,0.2250266,0.1753392,0.1212988,0.09013804,0.06704614,1.237653664712754e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
128.93341,1.3934763,56563765063.77825,0.5978505999999999,169691295191.33475,8627290070800.801,25.10821,22.5504,21.0147,19.87654,19.44612,0.9246753,0.2310565,0.08589908,0.03532926,0.1072542,27.34508,23.00127,21.12025,19.8898,19.34312000000001,0.5213737,0.5736848000000001,0.1714557,0.09662086,0.2512188,0.2299188999999999,0.1791512999999999,0.1239359999999999,0.09209774,0.0685038,1.2376536647127542e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
134.36437,-0.79511508,63561668137.91254,0.5971377,190685004413.7376,10790714692475.928,24.52021,22.61333,20.43312,19.90707,19.39992,1.525018,0.1798448,0.05926778,0.03314749,0.08421778,25.43402,22.43505,20.3597,19.60577,19.37935,2.8066310000000003,0.4447165,0.1092278,0.09205718,0.2638574999999999,0.1302749,0.1015093,0.07022369,0.05218372,0.0388151,1.2376507951410716e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
134.4726,-0.65030207,87091266463.63737,0.4949959,261273799390.9121,20266002994445.504,22.95904,21.37531,19.79244,18.939020000000006,18.48569,1.7622529999999998,0.1327184,0.03105732,0.0205169,0.04770777,24.01748,21.66224,19.7491,18.87954,18.57967,5.491681,0.3255485999999999,0.08587519,0.05795749,0.1985189,0.1413902,0.1101703,0.07621528,0.05663612,0.04212687,1.2376507951411372e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
134.49749,-0.68226956,89386738354.72902,0.6127746999999999,268160215064.1871,21382324388959.84,21.63275,22.83075,20.64126,19.78117,18.62167,0.7155049,0.298436,0.06282952,0.03759525,0.09534624,23.76287,26.43734000000001,20.66621,19.93488,18.88257,3.350374,1.777814,0.1093604,0.1317465,0.1942082999999999,0.1450688,0.1130366,0.07819821,0.05810965,0.0432229,1.2376507951411374e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
134.48018000000002,-0.73541979,38610942681.42573,0.5983589,115832828044.2772,4331418395296.5566,21.45491,21.3468,21.6267,19.92301,19.57964,1.015615,0.2293262,0.1231558,0.03488595,0.09270912,22.77054,22.66088,21.76484,20.06646,19.66684,0.5987691999999999,0.3775044,0.1810457,0.06511615,0.1517106,0.1417232,0.1104298,0.07639482,0.05676954,0.04222611,1.2376507951411377e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
134.53,-0.68990268,131905093428.9732,0.6096052,395715280286.9196,48904846427263.37,25.68314,22.58574,20.11728,19.3202,18.79781,0.7116016,0.1900404,0.05186097,0.03321857,0.07058927,20.37121,23.42005,20.2403,19.43857,18.73269,4.111332,1.568207,0.1182796,0.0905517,0.1807545,0.1461878,0.1139085,0.07880141,0.05855789,0.04355631,1.2376507951412027e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
135.11733,-0.75042012,44107595705.02296,0.6626385,132322787115.0689,5462530697040.233,21.55012,21.641,20.79663,19.93672,19.84882,0.4185444,0.1236807,0.08113465,0.04929847,0.146285,22.00413,22.10231,21.04926,20.00318,20.13794,0.5759789000000001,0.3446578,0.2014745,0.1231303999999999,0.4776606,0.1311222,0.1021695,0.07068039,0.05252311,0.03906754,1.2376507951414648e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
135.23398999999998,-0.73048357,72831664465.44438,0.6132098000000001,218494993396.3332,14107213682452.586,24.73548,20.19791,20.99133,19.65651,19.16636,1.275224,0.2694014999999999,0.06898478,0.03821511,0.0914626,26.12524,22.56363,21.02424,19.71867,19.2289,1.201222,0.3577617,0.1489098999999999,0.07555369,0.1585132999999999,0.1460861,0.1138293,0.0787466,0.05851717,0.04352602,1.237650795141465e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.46159,-0.32402606,44371885521.016525,0.4801809,133115656563.04958,5520903599330.903,24.05926,22.32491,20.39476,19.62255,19.28752,0.9135181,0.1209886999999999,0.04308481,0.0293084999999999,0.08269247,27.08649,22.29364,20.46344,19.65063,19.09251,0.7067583000000001,0.3842782,0.1172783,0.08377902,0.1936258,0.1286667,0.1002562999999999,0.06935681,0.05153954,0.03833595,1.237650795676697e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.41053,-0.30448185,70528929951.70508,0.5695922,211586789855.11526,13234225810495.797,19.8975,22.42767000000001,20.38629,19.56616,19.18003,0.3001405,0.1456496,0.05542665,0.03752086,0.07780118,21.20052,22.95389,20.3394,19.5891,18.92743,0.6822931,1.163102,0.1304851,0.1054867,0.2789877,0.1310782999999999,0.1021353,0.07065673,0.05250552,0.03905446,1.2376507956766976e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.44682,-0.40060228,142326728123.42578,0.5565743000000001,426980184370.2773,57789297806442.04,20.59994,22.11245,19.922220000000006,18.91062,18.33673,0.4205975999999999,0.1237035,0.04093575,0.02322493,0.08411063,21.043000000000006,22.03027,19.99309,19.08942,18.37696,0.5141671,0.4820945,0.09340895,0.09152568,0.1672727,0.1364457999999999,0.1063176999999999,0.07355008,0.05465559,0.04065372,1.2376507956766976e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.6467,-0.42399121,66241501663.842064,0.5623363,198724504991.52612,11695776743360.926,21.88321,21.49734,20.28838,19.43905,19.12289,0.3941492,0.06619413,0.03782557,0.02689178,0.09931494,22.09777,21.76712,20.36814,19.48886,19.17333,0.4599856,0.1958417,0.08547051,0.05265199,0.1600759,0.1210711,0.09433775,0.06526242,0.04849697,0.03607284,1.2376507956767631e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.7045,-0.25405186,48966070251.979935,0.6042579,146898210755.93982,6595426041954.73,22.41353,21.52558,20.37159,19.43716,19.62953,0.4751525,0.283062,0.08400531,0.04314812,0.1195331,22.12519,22.15491,20.81596,19.59114,19.90232,0.8104036,0.4279252999999999,0.1249348,0.09902121,0.5336069,0.1203071999999999,0.09374254,0.06485066,0.04819099,0.03584524,1.2376507956768276e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.7407,-0.37649023,18947597116.399685,0.476817,56842791349.19905,1495978972190.644,19.45001,19.89977,20.17577,19.24911,20.57628,0.9509549,0.1781426,0.06495938,0.04490585,0.1615299,19.93236,19.45888,19.06165,18.92246,28.39815,0.6455085,0.7019947,1.188715,2.255801,0.7448313,0.1127069,0.08782046,0.06075378,0.04514657,0.03358075,1.237650795676828e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.70213,-0.41802919,37815796299.93069,0.4600827999999999,113447388899.79204,4180691143959.866,23.93448,21.94817,20.4222,19.58936,19.39258,0.7534287,0.1106408999999999,0.043897,0.02945508,0.07924225,26.75385,22.01689,20.44306,19.64678,19.25048,0.6069486,0.1902795,0.08489656,0.08436356,0.1613447999999999,0.1158588,0.09027641,0.0624528,0.04640912,0.03451986,1.2376507956768284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.72104,-0.40669387,63265148861.32265,0.5612826,189795446583.968,10693209065792.96,22.76196,21.66027,20.64949,19.66266,19.05154,0.954041,0.1182571,0.07458504,0.03968317,0.1042627,24.49362,21.69832,20.70053,19.80991,19.36475,2.546419,0.1716722,0.1119280999999999,0.074609,0.2046792999999999,0.1142529,0.08902506,0.06158713,0.04576583,0.03404137,1.2376507956768284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
131.73438000000002,-0.27881815,44753860478.76432,0.4488314000000001,134261581436.29295,5605924754214.412,22.46242,22.10386,20.26852,19.46919,18.95723,1.022837,0.1344299,0.03795731,0.02435011,0.07023937,23.66892,22.07572,20.32331,19.4961,18.89828,1.7851009999999998,0.2315811,0.07544131,0.05398216,0.1333681,0.1159892,0.09037799,0.06252307,0.04646134,0.03455871,1.2376507956768284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
